DateKey,Date,Day,Month,MonthShort,MonthNo,Quarter,Year,WeekdayNo,IsWeekend,FiscalYear,FiscalQuarter,IsHoliday,SpanishDayNameOfWeek,FrenchDayNameOfWeek,DayNumberOfMonth,DayNumberOfYear,WeekNumberOfYear,DayNumberOfWeek,SpanishMonthName,FrenchMonthName,CalendarSemester,FiscalSemester
20210820,2021-08-20,Friday,August,Aug,8,3,2021,5,False,2020,3,True,Viernes,Vendredi,20,232,33,5,Agosto,Août,2,2
20210821,2021-08-21,Saturday,August,Aug,8,3,2021,6,True,2020,3,False,Sábado,Samedi,21,233,33,6,Agosto,Août,2,2
20210822,2021-08-22,Sunday,August,Aug,8,3,2021,7,True,2020,4,False,Domingo,Dimanche,22,234,33,7,Agosto,Août,2,2
20210823,2021-08-23,Monday,August,Aug,8,3,2021,1,False,2020,3,True,Lunes,Lundi,23,235,34,1,Agosto,Août,2,2
20210824,2021-08-24,Tuesday,August,Aug,8,3,2021,2,False,2021,4,False,Martes,Mardi,24,236,34,2,Agosto,Août,2,2
20210825,2021-08-25,Wednesday,August,Aug,8,3,2021,3,False,2020,3,True,Miércoles,Mercredi,25,237,34,3,Agosto,Août,2,2
20210826,2021-08-26,Thursday,August,Aug,8,3,2021,4,False,2021,2,False,Jueves,Jeudi,26,238,34,4,Agosto,Août,2,1
20210827,2021-08-27,Friday,August,Aug,8,3,2021,5,False,2020,1,False,Viernes,Vendredi,27,239,34,5,Agosto,Août,2,1
20210828,2021-08-28,Saturday,August,Aug,8,3,2021,6,True,2021,2,False,Sábado,Samedi,28,240,34,6,Agosto,Août,2,1
20210829,2021-08-29,Sunday,August,Aug,8,3,2021,7,True,2021,1,False,Domingo,Dimanche,29,241,34,7,Agosto,Août,2,1
20210830,2021-08-30,Monday,August,Aug,8,3,2021,1,False,2021,1,False,Lunes,Lundi,30,242,35,1,Agosto,Août,2,1
20210831,2021-08-31,Tuesday,August,Aug,8,3,2021,2,False,2020,1,False,Martes,Mardi,31,243,35,2,Agosto,Août,2,1
20210901,2021-09-01,Wednesday,September,Sep,9,3,2021,3,False,2020,2,False,Miércoles,Mercredi,1,244,35,3,Septiembre,Septembre,2,1
20210902,2021-09-02,Thursday,September,Sep,9,3,2021,4,False,2020,1,False,Jueves,Jeudi,2,245,35,4,Septiembre,Septembre,2,1
20210903,2021-09-03,Friday,September,Sep,9,3,2021,5,False,2021,2,False,Viernes,Vendredi,3,246,35,5,Septiembre,Septembre,2,1
20210904,2021-09-04,Saturday,September,Sep,9,3,2021,6,True,2020,4,False,Sábado,Samedi,4,247,35,6,Septiembre,Septembre,2,2
20210905,2021-09-05,Sunday,September,Sep,9,3,2021,7,True,2020,3,False,Domingo,Dimanche,5,248,35,7,Septiembre,Septembre,2,2
20210906,2021-09-06,Monday,September,Sep,9,3,2021,1,False,2021,3,False,Lunes,Lundi,6,249,36,1,Septiembre,Septembre,2,2
20210907,2021-09-07,Tuesday,September,Sep,9,3,2021,2,False,2020,1,False,Martes,Mardi,7,250,36,2,Septiembre,Septembre,2,1
20210908,2021-09-08,Wednesday,September,Sep,9,3,2021,3,False,2021,2,False,Miércoles,Mercredi,8,251,36,3,Septiembre,Septembre,2,1
20210909,2021-09-09,Thursday,September,Sep,9,3,2021,4,False,2020,3,True,Jueves,Jeudi,9,252,36,4,Septiembre,Septembre,2,2
20210910,2021-09-10,Friday,September,Sep,9,3,2021,5,False,2020,2,False,Viernes,Vendredi,10,253,36,5,Septiembre,Septembre,2,1
20210911,2021-09-11,Saturday,September,Sep,9,3,2021,6,True,2021,2,False,Sábado,Samedi,11,254,36,6,Septiembre,Septembre,2,1
20210912,2021-09-12,Sunday,September,Sep,9,3,2021,7,True,2020,1,False,Domingo,Dimanche,12,255,36,7,Septiembre,Septembre,2,1
20210913,2021-09-13,Monday,September,Sep,9,3,2021,1,False,2021,3,False,Lunes,Lundi,13,256,37,1,Septiembre,Septembre,2,2
20210914,2021-09-14,Tuesday,September,Sep,9,3,2021,2,False,2020,1,False,Martes,Mardi,14,257,37,2,Septiembre,Septembre,2,1
20210915,2021-09-15,Wednesday,September,Sep,9,3,2021,3,False,2020,1,True,Miércoles,Mercredi,15,258,37,3,Septiembre,Septembre,2,1
20210916,2021-09-16,Thursday,September,Sep,9,3,2021,4,False,2021,3,False,Jueves,Jeudi,16,259,37,4,Septiembre,Septembre,2,2
20210917,2021-09-17,Friday,September,Sep,9,3,2021,5,False,2021,3,False,Viernes,Vendredi,17,260,37,5,Septiembre,Septembre,2,2
20210918,2021-09-18,Saturday,September,Sep,9,3,2021,6,True,2021,4,False,Sábado,Samedi,18,261,37,6,Septiembre,Septembre,2,2
20210919,2021-09-19,Sunday,September,Sep,9,3,2021,7,True,2020,4,False,Domingo,Dimanche,19,262,37,7,Septiembre,Septembre,2,2
20210920,2021-09-20,Monday,September,Sep,9,3,2021,1,False,2021,2,False,Lunes,Lundi,20,263,38,1,Septiembre,Septembre,2,1
20210921,2021-09-21,Tuesday,September,Sep,9,3,2021,2,False,2020,3,False,Martes,Mardi,21,264,38,2,Septiembre,Septembre,2,2
20210922,2021-09-22,Wednesday,September,Sep,9,3,2021,3,False,2020,4,False,Miércoles,Mercredi,22,265,38,3,Septiembre,Septembre,2,2
20210923,2021-09-23,Thursday,September,Sep,9,3,2021,4,False,2021,2,False,Jueves,Jeudi,23,266,38,4,Septiembre,Septembre,2,1
20210924,2021-09-24,Friday,September,Sep,9,3,2021,5,False,2020,2,False,Viernes,Vendredi,24,267,38,5,Septiembre,Septembre,2,1
20210925,2021-09-25,Saturday,September,Sep,9,3,2021,6,True,2021,2,False,Sábado,Samedi,25,268,38,6,Septiembre,Septembre,2,1
20210926,2021-09-26,Sunday,September,Sep,9,3,2021,7,True,2020,4,False,Domingo,Dimanche,26,269,38,7,Septiembre,Septembre,2,2
20210927,2021-09-27,Monday,September,Sep,9,3,2021,1,False,2020,3,True,Lunes,Lundi,27,270,39,1,Septiembre,Septembre,2,2
20210928,2021-09-28,Tuesday,September,Sep,9,3,2021,2,False,2021,1,False,Martes,Mardi,28,271,39,2,Septiembre,Septembre,2,1
20210929,2021-09-29,Wednesday,September,Sep,9,3,2021,3,False,2021,2,False,Miércoles,Mercredi,29,272,39,3,Septiembre,Septembre,2,1
20210930,2021-09-30,Thursday,September,Sep,9,3,2021,4,False,2021,4,False,Jueves,Jeudi,30,273,39,4,Septiembre,Septembre,2,2
20211001,2021-10-01,Friday,October,Oct,10,4,2021,5,False,2021,4,False,Viernes,Vendredi,1,274,39,5,Octubre,Octobre,2,2
20211002,2021-10-02,Saturday,October,Oct,10,4,2021,6,True,2021,1,False,Sábado,Samedi,2,275,39,6,Octubre,Octobre,2,1
20211003,2021-10-03,Sunday,October,Oct,10,4,2021,7,True,2021,1,False,Domingo,Dimanche,3,276,39,7,Octubre,Octobre,2,1
20211004,2021-10-04,Monday,October,Oct,10,4,2021,1,False,2021,4,False,Lunes,Lundi,4,277,40,1,Octubre,Octobre,2,2
20211005,2021-10-05,Tuesday,October,Oct,10,4,2021,2,False,2020,3,False,Martes,Mardi,5,278,40,2,Octubre,Octobre,2,2
20211006,2021-10-06,Wednesday,October,Oct,10,4,2021,3,False,2020,1,True,Miércoles,Mercredi,6,279,40,3,Octubre,Octobre,2,1
20211007,2021-10-07,Thursday,October,Oct,10,4,2021,4,False,2020,4,False,Jueves,Jeudi,7,280,40,4,Octubre,Octobre,2,2
20211008,2021-10-08,Friday,October,Oct,10,4,2021,5,False,2021,1,False,Viernes,Vendredi,8,281,40,5,Octubre,Octobre,2,1
20211009,2021-10-09,Saturday,October,Oct,10,4,2021,6,True,2021,3,False,Sábado,Samedi,9,282,40,6,Octubre,Octobre,2,2
20211010,2021-10-10,Sunday,October,Oct,10,4,2021,7,True,2020,2,False,Domingo,Dimanche,10,283,40,7,Octubre,Octobre,2,1
20211011,2021-10-11,Monday,October,Oct,10,4,2021,1,False,2021,1,False,Lunes,Lundi,11,284,41,1,Octubre,Octobre,2,1
20211012,2021-10-12,Tuesday,October,Oct,10,4,2021,2,False,2021,3,False,Martes,Mardi,12,285,41,2,Octubre,Octobre,2,2
20211013,2021-10-13,Wednesday,October,Oct,10,4,2021,3,False,2020,4,False,Miércoles,Mercredi,13,286,41,3,Octubre,Octobre,2,2
20211014,2021-10-14,Thursday,October,Oct,10,4,2021,4,False,2021,1,False,Jueves,Jeudi,14,287,41,4,Octubre,Octobre,2,1
20211015,2021-10-15,Friday,October,Oct,10,4,2021,5,False,2021,1,False,Viernes,Vendredi,15,288,41,5,Octubre,Octobre,2,1
20211016,2021-10-16,Saturday,October,Oct,10,4,2021,6,True,2020,4,False,Sábado,Samedi,16,289,41,6,Octubre,Octobre,2,2
20211017,2021-10-17,Sunday,October,Oct,10,4,2021,7,True,2021,2,False,Domingo,Dimanche,17,290,41,7,Octubre,Octobre,2,1
20211018,2021-10-18,Monday,October,Oct,10,4,2021,1,False,2020,4,False,Lunes,Lundi,18,291,42,1,Octubre,Octobre,2,2
20211019,2021-10-19,Tuesday,October,Oct,10,4,2021,2,False,2021,1,False,Martes,Mardi,19,292,42,2,Octubre,Octobre,2,1
20211020,2021-10-20,Wednesday,October,Oct,10,4,2021,3,False,2021,4,False,Miércoles,Mercredi,20,293,42,3,Octubre,Octobre,2,2
20211021,2021-10-21,Thursday,October,Oct,10,4,2021,4,False,2021,3,False,Jueves,Jeudi,21,294,42,4,Octubre,Octobre,2,2
20211022,2021-10-22,Friday,October,Oct,10,4,2021,5,False,2020,4,False,Viernes,Vendredi,22,295,42,5,Octubre,Octobre,2,2
20211023,2021-10-23,Saturday,October,Oct,10,4,2021,6,True,2021,1,False,Sábado,Samedi,23,296,42,6,Octubre,Octobre,2,1
20211024,2021-10-24,Sunday,October,Oct,10,4,2021,7,True,2021,4,False,Domingo,Dimanche,24,297,42,7,Octubre,Octobre,2,2
20211025,2021-10-25,Monday,October,Oct,10,4,2021,1,False,2020,2,False,Lunes,Lundi,25,298,43,1,Octubre,Octobre,2,1
20211026,2021-10-26,Tuesday,October,Oct,10,4,2021,2,False,2021,4,False,Martes,Mardi,26,299,43,2,Octubre,Octobre,2,2
20211027,2021-10-27,Wednesday,October,Oct,10,4,2021,3,False,2020,2,False,Miércoles,Mercredi,27,300,43,3,Octubre,Octobre,2,1
20211028,2021-10-28,Thursday,October,Oct,10,4,2021,4,False,2021,3,False,Jueves,Jeudi,28,301,43,4,Octubre,Octobre,2,2
20211029,2021-10-29,Friday,October,Oct,10,4,2021,5,False,2020,2,False,Viernes,Vendredi,29,302,43,5,Octubre,Octobre,2,1
20211030,2021-10-30,Saturday,October,Oct,10,4,2021,6,True,2020,4,True,Sábado,Samedi,30,303,43,6,Octubre,Octobre,2,2
20211031,2021-10-31,Sunday,October,Oct,10,4,2021,7,True,2020,1,False,Domingo,Dimanche,31,304,43,7,Octubre,Octobre,2,1
20211101,2021-11-01,Monday,November,Nov,11,4,2021,1,False,2021,2,False,Lunes,Lundi,1,305,44,1,Noviembre,Novembre,2,1
20211102,2021-11-02,Tuesday,November,Nov,11,4,2021,2,False,2020,3,False,Martes,Mardi,2,306,44,2,Noviembre,Novembre,2,2
20211103,2021-11-03,Wednesday,November,Nov,11,4,2021,3,False,2021,2,False,Miércoles,Mercredi,3,307,44,3,Noviembre,Novembre,2,1
20211104,2021-11-04,Thursday,November,Nov,11,4,2021,4,False,2020,2,True,Jueves,Jeudi,4,308,44,4,Noviembre,Novembre,2,1
20211105,2021-11-05,Friday,November,Nov,11,4,2021,5,False,2020,2,False,Viernes,Vendredi,5,309,44,5,Noviembre,Novembre,2,1
20211106,2021-11-06,Saturday,November,Nov,11,4,2021,6,True,2021,3,False,Sábado,Samedi,6,310,44,6,Noviembre,Novembre,2,2
20211107,2021-11-07,Sunday,November,Nov,11,4,2021,7,True,2021,4,True,Domingo,Dimanche,7,311,44,7,Noviembre,Novembre,2,2
20211108,2021-11-08,Monday,November,Nov,11,4,2021,1,False,2020,2,False,Lunes,Lundi,8,312,45,1,Noviembre,Novembre,2,1
20211109,2021-11-09,Tuesday,November,Nov,11,4,2021,2,False,2021,2,False,Martes,Mardi,9,313,45,2,Noviembre,Novembre,2,1
20211110,2021-11-10,Wednesday,November,Nov,11,4,2021,3,False,2021,1,False,Miércoles,Mercredi,10,314,45,3,Noviembre,Novembre,2,1
20211111,2021-11-11,Thursday,November,Nov,11,4,2021,4,False,2021,3,False,Jueves,Jeudi,11,315,45,4,Noviembre,Novembre,2,2
20211112,2021-11-12,Friday,November,Nov,11,4,2021,5,False,2020,2,False,Viernes,Vendredi,12,316,45,5,Noviembre,Novembre,2,1
20211113,2021-11-13,Saturday,November,Nov,11,4,2021,6,True,2020,3,False,Sábado,Samedi,13,317,45,6,Noviembre,Novembre,2,2
20211114,2021-11-14,Sunday,November,Nov,11,4,2021,7,True,2021,2,True,Domingo,Dimanche,14,318,45,7,Noviembre,Novembre,2,1
20211115,2021-11-15,Monday,November,Nov,11,4,2021,1,False,2020,4,False,Lunes,Lundi,15,319,46,1,Noviembre,Novembre,2,2
20211116,2021-11-16,Tuesday,November,Nov,11,4,2021,2,False,2021,4,False,Martes,Mardi,16,320,46,2,Noviembre,Novembre,2,2
20211117,2021-11-17,Wednesday,November,Nov,11,4,2021,3,False,2021,2,False,Miércoles,Mercredi,17,321,46,3,Noviembre,Novembre,2,1
20211118,2021-11-18,Thursday,November,Nov,11,4,2021,4,False,2021,4,False,Jueves,Jeudi,18,322,46,4,Noviembre,Novembre,2,2
20211119,2021-11-19,Friday,November,Nov,11,4,2021,5,False,2021,2,False,Viernes,Vendredi,19,323,46,5,Noviembre,Novembre,2,1
20211120,2021-11-20,Saturday,November,Nov,11,4,2021,6,True,2021,4,False,Sábado,Samedi,20,324,46,6,Noviembre,Novembre,2,2
20211121,2021-11-21,Sunday,November,Nov,11,4,2021,7,True,2020,1,False,Domingo,Dimanche,21,325,46,7,Noviembre,Novembre,2,1
20211122,2021-11-22,Monday,November,Nov,11,4,2021,1,False,2021,1,False,Lunes,Lundi,22,326,47,1,Noviembre,Novembre,2,1
20211123,2021-11-23,Tuesday,November,Nov,11,4,2021,2,False,2020,1,False,Martes,Mardi,23,327,47,2,Noviembre,Novembre,2,1
20211124,2021-11-24,Wednesday,November,Nov,11,4,2021,3,False,2020,3,False,Miércoles,Mercredi,24,328,47,3,Noviembre,Novembre,2,2
20211125,2021-11-25,Thursday,November,Nov,11,4,2021,4,False,2021,3,True,Jueves,Jeudi,25,329,47,4,Noviembre,Novembre,2,2
20211126,2021-11-26,Friday,November,Nov,11,4,2021,5,False,2021,1,False,Viernes,Vendredi,26,330,47,5,Noviembre,Novembre,2,1
20211127,2021-11-27,Saturday,November,Nov,11,4,2021,6,True,2021,3,False,Sábado,Samedi,27,331,47,6,Noviembre,Novembre,2,2
20211128,2021-11-28,Sunday,November,Nov,11,4,2021,7,True,2021,4,False,Domingo,Dimanche,28,332,47,7,Noviembre,Novembre,2,2
20211129,2021-11-29,Monday,November,Nov,11,4,2021,1,False,2020,2,False,Lunes,Lundi,29,333,48,1,Noviembre,Novembre,2,1
20211130,2021-11-30,Tuesday,November,Nov,11,4,2021,2,False,2020,2,True,Martes,Mardi,30,334,48,2,Noviembre,Novembre,2,1
20211201,2021-12-01,Wednesday,December,Dec,12,4,2021,3,False,2021,2,False,Miércoles,Mercredi,1,335,48,3,Diciembre,Décembre,2,1
20211202,2021-12-02,Thursday,December,Dec,12,4,2021,4,False,2020,1,False,Jueves,Jeudi,2,336,48,4,Diciembre,Décembre,2,1
20211203,2021-12-03,Friday,December,Dec,12,4,2021,5,False,2020,3,False,Viernes,Vendredi,3,337,48,5,Diciembre,Décembre,2,2
20211204,2021-12-04,Saturday,December,Dec,12,4,2021,6,True,2020,4,False,Sábado,Samedi,4,338,48,6,Diciembre,Décembre,2,2
20211205,2021-12-05,Sunday,December,Dec,12,4,2021,7,True,2020,4,False,Domingo,Dimanche,5,339,48,7,Diciembre,Décembre,2,2
20211206,2021-12-06,Monday,December,Dec,12,4,2021,1,False,2020,1,True,Lunes,Lundi,6,340,49,1,Diciembre,Décembre,2,1
20211207,2021-12-07,Tuesday,December,Dec,12,4,2021,2,False,2020,4,False,Martes,Mardi,7,341,49,2,Diciembre,Décembre,2,2
20211208,2021-12-08,Wednesday,December,Dec,12,4,2021,3,False,2020,4,False,Miércoles,Mercredi,8,342,49,3,Diciembre,Décembre,2,2
20211209,2021-12-09,Thursday,December,Dec,12,4,2021,4,False,2020,4,False,Jueves,Jeudi,9,343,49,4,Diciembre,Décembre,2,2
20211210,2021-12-10,Friday,December,Dec,12,4,2021,5,False,2021,4,False,Viernes,Vendredi,10,344,49,5,Diciembre,Décembre,2,2
20211211,2021-12-11,Saturday,December,Dec,12,4,2021,6,True,2020,3,True,Sábado,Samedi,11,345,49,6,Diciembre,Décembre,2,2
20211212,2021-12-12,Sunday,December,Dec,12,4,2021,7,True,2020,4,False,Domingo,Dimanche,12,346,49,7,Diciembre,Décembre,2,2
20211213,2021-12-13,Monday,December,Dec,12,4,2021,1,False,2021,2,False,Lunes,Lundi,13,347,50,1,Diciembre,Décembre,2,1
20211214,2021-12-14,Tuesday,December,Dec,12,4,2021,2,False,2020,1,False,Martes,Mardi,14,348,50,2,Diciembre,Décembre,2,1
20211215,2021-12-15,Wednesday,December,Dec,12,4,2021,3,False,2021,3,False,Miércoles,Mercredi,15,349,50,3,Diciembre,Décembre,2,2
20211216,2021-12-16,Thursday,December,Dec,12,4,2021,4,False,2021,4,False,Jueves,Jeudi,16,350,50,4,Diciembre,Décembre,2,2
20211217,2021-12-17,Friday,December,Dec,12,4,2021,5,False,2020,3,False,Viernes,Vendredi,17,351,50,5,Diciembre,Décembre,2,2
20211218,2021-12-18,Saturday,December,Dec,12,4,2021,6,True,2020,4,True,Sábado,Samedi,18,352,50,6,Diciembre,Décembre,2,2
20211219,2021-12-19,Sunday,December,Dec,12,4,2021,7,True,2021,2,False,Domingo,Dimanche,19,353,50,7,Diciembre,Décembre,2,1
20211220,2021-12-20,Monday,December,Dec,12,4,2021,1,False,2021,1,False,Lunes,Lundi,20,354,51,1,Diciembre,Décembre,2,1
20211221,2021-12-21,Tuesday,December,Dec,12,4,2021,2,False,2020,4,False,Martes,Mardi,21,355,51,2,Diciembre,Décembre,2,2
20211222,2021-12-22,Wednesday,December,Dec,12,4,2021,3,False,2021,4,False,Miércoles,Mercredi,22,356,51,3,Diciembre,Décembre,2,2
20211223,2021-12-23,Thursday,December,Dec,12,4,2021,4,False,2020,4,False,Jueves,Jeudi,23,357,51,4,Diciembre,Décembre,2,2
20211224,2021-12-24,Friday,December,Dec,12,4,2021,5,False,2021,4,True,Viernes,Vendredi,24,358,51,5,Diciembre,Décembre,2,2
20211225,2021-12-25,Saturday,December,Dec,12,4,2021,6,True,2020,1,False,Sábado,Samedi,25,359,51,6,Diciembre,Décembre,2,1
20211226,2021-12-26,Sunday,December,Dec,12,4,2021,7,True,2021,1,False,Domingo,Dimanche,26,360,51,7,Diciembre,Décembre,2,1
20211227,2021-12-27,Monday,December,Dec,12,4,2021,1,False,2021,2,False,Lunes,Lundi,27,361,52,1,Diciembre,Décembre,2,1
20211228,2021-12-28,Tuesday,December,Dec,12,4,2021,2,False,2021,1,False,Martes,Mardi,28,362,52,2,Diciembre,Décembre,2,1
20211229,2021-12-29,Wednesday,December,Dec,12,4,2021,3,False,2021,4,False,Miércoles,Mercredi,29,363,52,3,Diciembre,Décembre,2,2
20211230,2021-12-30,Thursday,December,Dec,12,4,2021,4,False,2020,2,False,Jueves,Jeudi,30,364,52,4,Diciembre,Décembre,2,1
20211231,2021-12-31,Friday,December,Dec,12,4,2021,5,False,2020,2,True,Viernes,Vendredi,31,365,52,5,Diciembre,Décembre,2,1
